# {"t_start": 1569753756.0582826, "env_id": null} 
r,l,t
-10,201,45296.233192
-10,201,45296.809262
0,201,45297.416543
0,201,45298.020024
0,201,45298.588294
0,201,45299.177785
0,201,45299.791981
0,201,45300.36183
0,201,45300.94085
0,201,45301.539418
-20,201,45302.141808
0,201,45302.744524
-10,201,45303.347928
0,201,45303.980746
10,201,45304.595334
0,201,45305.257678
0,201,45305.852271
0,201,45306.473214
0,201,45307.078184
0,201,45307.684593
0,201,45308.323513
0,201,45308.960533
0,201,45309.558704
0,201,45310.156306
0,201,45310.748735
0,201,45311.347221
0,201,45311.949688
0,201,45312.548815
0,201,45313.142725
0,201,45313.742996
0,201,45314.347677
0,201,45314.935918
0,201,45315.52431
0,201,45316.112759
-20,201,45316.718373
0,201,45317.328823
0,201,45317.933047
0,201,45318.526704
0,201,45319.116116
0,201,45319.697727
0,201,45320.290634
-10,201,45320.872037
0,201,45321.462469
0,201,45322.050586
0,201,45322.630802
0,201,45323.220071
0,201,45323.805689
0,201,45324.423
0,201,45325.03656
0,201,45325.615546
0,201,45326.185589
0,201,45326.761613
0,201,45327.348412
0,201,45327.931822
0,201,45328.506872
0,201,45329.071721
0,201,45329.672635
0,201,45330.294338
0,201,45330.880001
0,201,45331.463422
0,201,45332.041999
0,201,45332.629356
0,201,45333.22087
0,201,45333.812345
10,201,45334.417072
0,201,45335.010886
0,201,45335.648977
0,201,45336.256147
0,201,45336.85733
0,201,45337.483767
0,201,45338.127651
0,201,45338.738171
0,201,45339.372153
0,201,45340.01886
0,201,45340.665134
10,201,45341.294705
0,201,45341.887238
-10,201,45342.483647
0,201,45343.075642
-10,201,45343.662657
-10,201,45344.250412
0,201,45344.837909
-10,201,45345.431669
0,201,45346.021653
0,201,45346.613707
-10,201,45347.210619
0,201,45347.818511
-10,201,45348.417843
0,201,45349.013928
0,201,45349.629351
0,201,45350.239124
0,201,45350.837719
0,201,45351.418016
0,201,45351.997752
0,201,45352.559865
0,201,45353.131415
0,201,45353.714242
0,201,45354.292023
-10,201,45354.889883
0,201,45355.524871
0,201,45356.138766
0,201,45356.791721
0,201,45357.402203
0,201,45358.01412
0,201,45358.644464
0,201,45359.280732
0,201,45359.909099
0,201,45360.522061
0,201,45361.124169
0,201,45361.754507
0,201,45362.390183
10,201,45362.986861
0,201,45363.592018
0,201,45364.212227
0,201,45364.801112
0,201,45365.385945
0,201,45365.982928
0,201,45366.616466
0,201,45367.220393
0,201,45367.830984
0,201,45368.433977
0,201,45369.061735
10,201,45369.722651
0,201,45370.355686
0,201,45370.981133
0,201,45371.560881
0,201,45372.165403
0,201,45372.79408
0,201,45373.411739
0,201,45374.073148
0,201,45374.736381
0,201,45375.367436
-10,201,45375.965643
-10,201,45376.566934
0,201,45377.173789
-10,201,45377.771072
0,201,45378.397715
0,201,45379.037783
0,201,45379.689022
0,201,45380.347891
0,201,45380.988739
0,201,45381.65503
0,201,45382.312274
0,201,45382.958411
0,201,45383.598072
0,201,45384.23903
0,201,45384.874122
0,201,45385.485171
0,201,45386.113813
0,201,45386.751503
0,201,45387.382488
0,201,45388.006093
0,201,45388.615878
0,201,45389.25825
0,201,45389.929296
0,201,45390.596289
0,201,45391.241511
0,201,45391.886923
-10,201,45392.509356
0,201,45393.101526
0,201,45393.733559
0,201,45394.330624
0,201,45394.973217
0,201,45395.58246
0,201,45396.190219
0,201,45396.823892
0,201,45397.431122
0,201,45398.024497
0,201,45398.600586
0,201,45399.179327
0,201,45399.751333
0,201,45400.335053
0,201,45400.917911
0,201,45401.499222
0,201,45402.080491
0,201,45402.678998
0,201,45403.262569
0,201,45403.845061
0,201,45404.424546
0,201,45405.037485
-10,201,45405.61237
0,201,45406.204425
0,201,45406.793604
0,201,45407.370677
0,201,45407.947852
0,201,45408.517376
-10,201,45409.088272
0,201,45409.667326
0,201,45410.23472
0,201,45410.840986
0,201,45411.453857
0,201,45412.038671
0,201,45412.61911
0,201,45413.219174
0,201,45413.818109
0,201,45414.412455
0,201,45415.035318
0,201,45415.638938
0,201,45416.27072
0,201,45416.902747
0,201,45417.529564
0,201,45418.13804
0,201,45418.750496
0,201,45419.380638
0,201,45420.01909
0,201,45420.629037
0,201,45421.212535
0,201,45421.79731
0,201,45422.374092
0,201,45422.980464
0,201,45423.570164
0,201,45424.152943
10,201,45424.757458
-20,201,45425.344758
0,201,45425.995725
0,201,45426.598332
0,201,45427.188821
0,201,45427.791295
0,201,45428.379678
0,201,45428.96756
-10,201,45429.560776
0,201,45430.140897
0,201,45430.718385
0,201,45431.313056
0,201,45431.907314
0,201,45432.492599
0,201,45433.088174
0,201,45433.683892
0,201,45434.27956
-10,201,45434.875813
0,201,45435.469742
-10,201,45436.057579
0,201,45436.640788
0,201,45437.218089
-10,201,45437.802361
0,201,45438.376184
0,201,45438.957682
0,201,45439.534895
0,201,45440.107661
0,201,45440.688638
0,201,45441.260448
0,201,45441.884242
0,201,45442.495426
0,201,45443.122987
0,201,45443.743419
0,201,45444.353356
0,201,45444.997918
0,201,45445.589148
0,201,45446.17659
0,201,45446.764581
0,201,45447.355087
-10,201,45447.945719
0,201,45448.538623
-10,201,45449.131975
0,201,45449.725866
0,201,45450.312303
-20,201,45450.911039
0,201,45451.544339
10,201,45452.128955
0,201,45452.730587
0,201,45453.352017
0,201,45453.984112
0,201,45454.614405
0,201,45455.274725
0,201,45455.916862
0,201,45456.509329
0,201,45457.121137
0,201,45457.752393
0,201,45458.373862
0,201,45459.01189
0,201,45459.627322
0,201,45460.231913
0,201,45460.831624
0,201,45461.426759
0,201,45462.053203
0,201,45462.643509
0,201,45463.265574
0,201,45463.852827
0,201,45464.471919
0,201,45465.101462
0,201,45465.750072
0,201,45466.343763
0,201,45466.949115
0,201,45467.555882
0,201,45468.179113
0,201,45468.846974
0,201,45469.448794
0,201,45470.040561
0,201,45470.635273
-10,201,45471.237572
0,201,45471.869719
0,201,45472.506006
0,201,45473.120686
0,201,45473.735256
0,201,45474.381067
0,201,45475.004922
0,201,45475.625443
0,201,45476.226692
0,201,45476.856195
0,201,45477.454272
0,201,45478.0364
0,201,45478.621044
0,201,45479.238876
0,201,45479.848443
0,201,45480.456668
0,201,45481.033604
0,201,45481.614604
0,201,45482.206741
-10,201,45482.781754
0,201,45483.397665
0,201,45483.991181
0,201,45484.582881
-10,201,45485.160236
0,201,45485.745718
0,201,45486.32228
0,201,45486.900417
0,201,45487.484699
0,201,45488.069821
0,201,45488.650681
0,201,45489.235238
0,201,45489.816757
0,201,45490.403734
0,201,45490.982147
0,201,45491.603282
0,201,45492.203752
0,201,45492.779046
0,201,45493.354481
0,201,45493.922918
0,201,45494.485345
0,201,45495.060517
0,201,45495.641646
0,201,45496.222056
0,201,45496.799188
0,201,45497.372501
0,201,45497.947454
-10,201,45498.532028
0,201,45499.113827
0,201,45499.702911
0,201,45500.287843
0,201,45500.869058
0,201,45501.447268
0,201,45502.020985
0,201,45502.607978
0,201,45503.194221
-20,201,45503.775861
-10,201,45504.360199
-10,201,45504.944723
0,201,45505.526053
0,201,45506.104411
0,201,45506.683967
0,201,45507.266976
0,201,45507.840877
0,201,45508.42278
0,201,45509.056257
0,201,45509.673835
0,201,45510.265987
0,201,45510.876413
0,201,45511.499936
0,201,45512.090027
0,201,45512.679448
0,201,45513.276429
0,201,45513.877507
0,201,45514.474589
0,201,45515.07319
0,201,45515.668115
0,201,45516.257554
-10,201,45516.854421
0,201,45517.500344
0,201,45518.132181
0,201,45518.745868
0,201,45519.350821
0,201,45519.956214
0,201,45520.548103
0,201,45521.192244
0,201,45521.832769
0,201,45522.439145
0,201,45523.083253
0,201,45523.721916
0,201,45524.347283
0,201,45524.991177
0,201,45525.633387
0,201,45526.26775
0,201,45526.959106
0,201,45527.602246
0,201,45528.244361
0,201,45528.879955
0,201,45529.528394
0,201,45530.164184
0,201,45530.790591
0,201,45531.417005
0,201,45532.032398
0,201,45532.66765
0,201,45533.265075
0,201,45533.868856
0,201,45534.447508
0,201,45535.02061
0,201,45535.624776
0,201,45536.221565
0,201,45536.807412
0,201,45537.393032
0,201,45537.976577
0,201,45538.562868
0,201,45539.145293
0,201,45539.717092
0,201,45540.298001
0,201,45540.864895
0,201,45541.444034
10,201,45542.038836
0,201,45542.620508
0,201,45543.201812
-10,201,45543.791667
0,201,45544.381196
-10,201,45544.949474
0,201,45545.523366
0,201,45546.09862
-10,201,45546.683214
0,201,45547.266565
0,201,45547.847435
0,201,45548.432763
0,201,45549.010985
0,201,45549.59015
0,201,45550.165609
0,201,45550.757213
0,201,45551.336468
0,201,45551.921606
0,201,45552.505207
-10,201,45553.092003
0,201,45553.735694
0,201,45554.332788
-10,201,45554.917976
0,201,45555.497639
0,201,45556.080536
0,201,45556.666614
0,201,45557.252453
0,201,45557.838631
0,201,45558.417401
0,201,45558.998835
0,201,45559.579319
0,201,45560.202921
0,201,45560.830973
0,201,45561.420086
0,201,45562.012244
0,201,45562.595
0,201,45563.18168
0,201,45563.782202
0,201,45564.362584
0,201,45564.94928
-10,201,45565.535892
0,201,45566.122481
0,201,45566.705201
0,201,45567.289102
0,201,45567.8706
0,201,45568.450283
0,201,45569.033871
0,201,45569.618384
0,201,45570.2267
0,201,45570.848126
-10,201,45571.43493
-10,201,45572.020056
0,201,45572.602341
0,201,45573.182781
0,201,45573.76694
0,201,45574.350498
-10,201,45574.9338
10,201,45575.516134
0,201,45576.097779
0,201,45576.66784
0,201,45577.277225
0,201,45577.921117
0,201,45578.533677
0,201,45579.098864
0,201,45579.697216
0,201,45580.274262
0,201,45580.858455
0,201,45581.435232
0,201,45582.021883
0,201,45582.618595
-10,201,45583.213645
0,201,45583.799747
0,201,45584.382245
0,201,45584.971676
0,201,45585.560738
0,201,45586.150694
-10,201,45586.743301
0,201,45587.322344
-20,201,45587.907047
0,201,45588.504136
0,201,45589.089711
0,201,45589.707846
0,201,45590.301147
0,201,45590.904932
0,201,45591.51907
0,201,45592.162597
0,201,45592.756769
0,201,45593.361369
0,201,45593.960682
0,201,45594.571273
0,201,45595.157929
0,201,45595.755976
0,201,45596.331
0,201,45596.935255
0,201,45597.569705
10,201,45598.159117
0,201,45598.746021
0,201,45599.386717
-10,201,45599.963312
0,201,45600.563537
0,201,45601.170458
0,201,45601.741816
0,201,45602.29919
-10,201,45602.863492
0,201,45603.422668
0,201,45603.99421
0,201,45604.574368
-10,201,45605.137571
0,201,45605.708105
0,201,45606.279411
0,201,45606.848392
-20,201,45607.412803
0,201,45607.975214
-10,201,45608.542563
0,201,45609.156908
0,201,45609.757645
0,201,45610.385534
0,201,45610.998371
0,201,45611.569589
0,201,45612.141006
0,201,45612.718145
0,201,45613.290306
0,201,45613.901495
0,201,45614.537835
0,201,45615.161883
0,201,45615.783998
0,201,45616.419151
0,201,45617.056934
0,201,45617.694541
0,201,45618.298265
0,201,45618.890456
0,201,45619.496395
0,201,45620.138731
0,201,45620.775393
0,201,45621.410124
0,201,45622.058149
0,201,45622.68289
0,201,45623.302046
0,201,45623.935577
0,201,45624.586851
0,201,45625.215387
0,201,45625.802258
0,201,45626.449506
0,201,45627.099156
0,201,45627.737796
0,201,45628.378
0,201,45629.003696
0,201,45629.587516
0,201,45630.177475
0,201,45630.758591
0,201,45631.325591
0,201,45631.908366
0,201,45632.495898
0,201,45633.079922
0,201,45633.66883
0,201,45634.271475
0,201,45634.858071
0,201,45635.445139
0,201,45636.0335
0,201,45636.609448
0,201,45637.212958
0,201,45637.791474
0,201,45638.36582
0,201,45638.943334
0,201,45639.533624
0,201,45640.127991
0,201,45640.720369
0,201,45641.305904
0,201,45641.930311
0,201,45642.526858
0,201,45643.17158
0,201,45643.766875
0,201,45644.375641
0,201,45645.031112
0,201,45645.686251
0,201,45646.329427
0,201,45646.967667
0,201,45647.597989
0,201,45648.212946
0,201,45648.806454
0,201,45649.391567
0,201,45649.984709
0,201,45650.61507
0,201,45651.205319
0,201,45651.774545
0,201,45652.395394
0,201,45653.029567
0,201,45653.63984
0,201,45654.215479
0,201,45654.826358
0,201,45655.438958
-10,201,45656.013609
0,201,45656.660592
0,201,45657.242025
0,201,45657.867395
0,201,45658.491396
0,201,45659.086132
0,201,45659.680601
0,201,45660.281746
0,201,45660.881322
0,201,45661.475898
0,201,45662.078219
0,201,45662.671632
-10,201,45663.255401
0,201,45663.831177
0,201,45664.407559
0,201,45664.986088
0,201,45665.566974
0,201,45666.154527
0,201,45666.749858
-10,201,45667.361487
0,201,45667.98965
-10,201,45668.589888
0,201,45669.197987
0,201,45669.789848
0,201,45670.38089
0,201,45670.998053
-10,201,45671.577332
0,201,45672.159373
-10,201,45672.731266
0,201,45673.311225
0,201,45673.882106
0,201,45674.478415
0,201,45675.072643
0,201,45675.66693
0,201,45676.249312
0,201,45676.835998
0,201,45677.421349
0,201,45678.00599
-20,201,45678.594296
0,201,45679.184454
0,201,45679.769893
-10,201,45680.358524
0,201,45680.949466
0,201,45681.537161
0,201,45682.12589
0,201,45682.714562
0,201,45683.30442
0,201,45683.900512
0,201,45684.48715
0,201,45685.08031
0,201,45685.690453
0,201,45686.323189
0,201,45686.924339
0,201,45687.580154
0,201,45688.244082
0,201,45688.861873
0,201,45689.510452
0,201,45690.159587
0,201,45690.793252
0,201,45691.426628
0,201,45692.050145
0,201,45692.641227
0,201,45693.252234
0,201,45693.894117
0,201,45694.542205
0,201,45695.191066
0,201,45695.836665
0,201,45696.487973
0,201,45697.138833
0,201,45697.787799
0,201,45698.4335
-10,201,45699.066046
0,201,45699.702303
0,201,45700.343446
0,201,45700.980572
0,201,45701.618698
0,201,45702.254061
0,201,45702.891489
0,201,45703.524232
0,201,45704.158258
0,201,45704.791584
0,201,45705.426722
0,201,45706.066294
0,201,45706.705644
0,201,45707.350597
0,201,45708.000065
0,201,45708.636493
0,201,45709.290283
0,201,45709.933478
0,201,45710.571068
0,201,45711.216665
0,201,45711.87221
0,201,45712.512973
0,201,45713.148455
0,201,45713.786898
0,201,45714.418434
0,201,45715.056123
0,201,45715.694006
0,201,45716.329891
0,201,45716.971766
0,201,45717.602133
0,201,45718.237117
0,201,45718.864873
0,201,45719.486211
0,201,45720.112175
0,201,45720.773201
0,201,45721.420305
0,201,45722.079
0,201,45722.717337
0,201,45723.365539
0,201,45724.012882
0,201,45724.655935
0,201,45725.28557
0,201,45725.924336
0,201,45726.566039
0,201,45727.209077
0,201,45727.855014
0,201,45728.509094
0,201,45729.161243
0,201,45729.81938
0,201,45730.487652
0,201,45731.144372
0,201,45731.774419
0,201,45732.420025
0,201,45733.031031
0,201,45733.659333
0,201,45734.287416
0,201,45734.911126
0,201,45735.548093
0,201,45736.181436
0,201,45736.820962
0,201,45737.46701
0,201,45738.109756
0,201,45738.752202
0,201,45739.421878
0,201,45740.096381
0,201,45740.742797
0,201,45741.387403
0,201,45742.033705
0,201,45742.675189
0,201,45743.321005
0,201,45743.964559
0,201,45744.66195
0,201,45745.310177
0,201,45745.954521
0,201,45746.609446
0,201,45747.267669
0,201,45747.92893
0,201,45748.588796
0,201,45749.24211
0,201,45749.889407
0,201,45750.534453
0,201,45751.182811
0,201,45751.787593
0,201,45752.388177
0,201,45753.024416
0,201,45753.667348
0,201,45754.316834
0,201,45754.978927
0,201,45755.620562
0,201,45756.208819
0,201,45756.790608
0,201,45757.371503
0,201,45757.943743
0,201,45758.566224
0,201,45759.204135
0,201,45759.788258
0,201,45760.368663
0,201,45760.934827
0,201,45761.505794
0,201,45762.094886
-10,201,45762.681801
0,201,45763.259623
0,201,45763.847832
0,201,45764.435848
0,201,45765.026187
0,201,45765.604475
0,201,45766.185394
-10,201,45766.770339
0,201,45767.360929
0,201,45767.946451
-10,201,45768.524189
0,201,45769.091554
0,201,45769.673966
0,201,45770.25835
0,201,45770.850327
-10,201,45771.441103
0,201,45772.02256
0,201,45772.596579
0,201,45773.182662
0,201,45773.776603
0,201,45774.366171
0,201,45774.949764
0,201,45775.541585
0,201,45776.124511
-10,201,45776.717216
0,201,45777.305197
-10,201,45777.889153
0,201,45778.476283
0,201,45779.067368
0,201,45779.64855
0,201,45780.235404
0,201,45780.831656
0,201,45781.418563
0,201,45782.00701
0,201,45782.590684
0,201,45783.170937
0,201,45783.754351
0,201,45784.341398
0,201,45784.93013
0,201,45785.518164
-10,201,45786.105223
0,201,45786.691775
0,201,45787.272509
0,201,45787.858932
0,201,45788.443011
0,201,45789.043625
-10,201,45789.639396
0,201,45790.225661
0,201,45790.815285
-10,201,45791.404726
0,201,45792.002952
0,201,45792.596151
0,201,45793.197003
0,201,45793.799302
0,201,45794.429291
0,201,45795.060413
0,201,45795.658408
0,201,45796.25316
0,201,45796.839794
0,201,45797.424769
0,201,45798.006929
0,201,45798.600487
0,201,45799.193511
0,201,45799.78608
0,201,45800.369341
0,201,45800.964594
0,201,45801.56251
0,201,45802.151609
0,201,45802.736036
0,201,45803.320829
0,201,45803.903523
-10,201,45804.485042
0,201,45805.066307
0,201,45805.642994
-10,201,45806.220254
0,201,45806.806226
0,201,45807.38199
0,201,45807.958054
0,201,45808.537848
0,201,45809.108767
0,201,45809.685992
0,201,45810.264283
0,201,45810.874146
0,201,45811.468019
0,201,45812.063601
0,201,45812.658661
0,201,45813.250898
0,201,45813.842968
0,201,45814.432999
0,201,45815.02366
0,201,45815.612546
0,201,45816.188966
-10,201,45816.78165
-10,201,45817.359972
0,201,45817.949547
0,201,45818.579403
0,201,45819.163599
-10,201,45819.739902
-10,201,45820.32189
0,201,45820.908222
0,201,45821.483341
0,201,45822.061619
0,201,45822.640747
-10,201,45823.221836
0,201,45823.803457
0,201,45824.376174
0,201,45824.956046
0,201,45825.562601
0,201,45826.180891
0,201,45826.784872
0,201,45827.364611
0,201,45827.945145
0,201,45828.53341
10,201,45829.131731
10,201,45829.722945
-10,201,45830.297899
0,201,45830.88384
0,201,45831.468042
0,201,45832.042662
0,201,45832.621666
0,201,45833.227617
0,201,45833.842974
0,201,45834.433165
0,201,45835.008208
0,201,45835.592708
0,201,45836.182221
0,201,45836.793334
-10,201,45837.389929
0,201,45837.985167
0,201,45838.571284
0,201,45839.156283
-20,201,45839.741865
0,201,45840.322885
0,201,45840.901567
0,201,45841.482072
0,201,45842.070143
0,201,45842.652275
0,201,45843.233922
-10,201,45843.814716
0,201,45844.393106
0,201,45844.968742
0,201,45845.536685
0,201,45846.109432
0,201,45846.717863
-10,201,45847.321776
0,201,45847.918802
0,201,45848.508119
0,201,45849.124741
-10,201,45849.722045
0,201,45850.303607
-20,201,45850.878895
0,201,45851.453705
0,201,45852.02499
0,201,45852.613943
-10,201,45853.198153
0,201,45853.773133
0,201,45854.349097
0,201,45854.915981
0,201,45855.495755
0,201,45856.08183
0,201,45856.659157
0,201,45857.227581
0,201,45857.817726
0,201,45858.424831
0,201,45859.031824
0,201,45859.652729
0,201,45860.244423
0,201,45860.836612
0,201,45861.441894
0,201,45862.067684
0,201,45862.670871
0,201,45863.285458
0,201,45863.899502
-10,201,45864.49495
0,201,45865.092175
0,201,45865.68572
0,201,45866.282684
0,201,45866.873703
0,201,45867.469467
-10,201,45868.070337
0,201,45868.666314
0,201,45869.287502
0,201,45869.911825
0,201,45870.506887
0,201,45871.107041
0,201,45871.681981
-10,201,45872.253952
0,201,45872.838292
0,201,45873.421727
-10,201,45874.006999
0,201,45874.616485
0,201,45875.23613
0,201,45875.863281
0,201,45876.497508
0,201,45877.112084
0,201,45877.741164
0,201,45878.38746
0,201,45879.020823
0,201,45879.624022
0,201,45880.239342
0,201,45880.853589
0,201,45881.484735
0,201,45882.123659
0,201,45882.721574
0,201,45883.357803
0,201,45883.940572
0,201,45884.582968
0,201,45885.165151
0,201,45885.7486
0,201,45886.334292
0,201,45886.918395
0,201,45887.496715
-10,201,45888.074735
0,201,45888.649871
0,201,45889.225383
0,201,45889.835192
0,201,45890.407303
0,201,45890.981706
-10,201,45891.564996
0,201,45892.183727
0,201,45892.799735
0,201,45893.41642
0,201,45894.042048
0,201,45894.680455
0,201,45895.266474
0,201,45895.83978
-10,201,45896.409413
0,201,45896.974881
0,201,45897.556309
0,201,45898.123555
0,201,45898.694741
0,201,45899.270122
0,201,45899.842816
0,201,45900.422679
0,201,45901.007396
0,201,45901.604327
0,201,45902.213977
0,201,45902.795744
0,201,45903.366611
-10,201,45903.946881
0,201,45904.533939
0,201,45905.119919
0,201,45905.706271
0,201,45906.284505
0,201,45906.86357
0,201,45907.432607
-10,201,45908.002951
0,201,45908.57757
-10,201,45909.14961
0,201,45909.731558
0,201,45910.31414
0,201,45910.897174
0,201,45911.478153
0,201,45912.05548
0,201,45912.640186
0,201,45913.216993
0,201,45913.798289
0,201,45914.377808
0,201,45914.954416
0,201,45915.530759
0,201,45916.112838
0,201,45916.692101
0,201,45917.281344
0,201,45917.865154
0,201,45918.458837
0,201,45919.045523
0,201,45919.628495
0,201,45920.207975
0,201,45920.79357
0,201,45921.430113
0,201,45922.067673
0,201,45922.696626
0,201,45923.305799
-10,201,45923.889298
0,201,45924.471345
0,201,45925.102679
0,201,45925.734368
0,201,45926.374146
0,201,45927.016877
0,201,45927.661335
0,201,45928.308794
0,201,45928.962321
0,201,45929.602486
0,201,45930.242067
0,201,45930.882728
0,201,45931.52419
0,201,45932.160543
0,201,45932.799839
0,201,45933.435639
0,201,45934.075128
0,201,45934.705882
0,201,45935.33651
0,201,45935.970052
0,201,45936.617361
0,201,45937.263386
0,201,45937.903789
0,201,45938.533984
0,201,45939.167422
0,201,45939.805581
0,201,45940.426496
0,201,45940.997855
0,201,45941.63104
0,201,45942.229827
0,201,45942.803774
0,201,45943.370116
0,201,45943.952508
0,201,45944.533478
0,201,45945.118449
-10,201,45945.702428
0,201,45946.279889
0,201,45946.872541
0,201,45947.493776
0,201,45948.080414
0,201,45948.660555
0,201,45949.235725
0,201,45949.82129
0,201,45950.410791
0,201,45950.990818
0,201,45951.577167
0,201,45952.183396
0,201,45952.823017
0,201,45953.466431
0,201,45954.083662
0,201,45954.677635
0,201,45955.286644
0,201,45955.908328
0,201,45956.569757
0,201,45957.192214
-10,201,45957.812106
0,201,45958.410365
0,201,45959.025103
0,201,45959.64922
10,201,45960.230273
0,201,45960.796208
0,201,45961.406108
0,201,45961.983352
0,201,45962.578907
0,201,45963.155717
0,201,45963.738337
-10,201,45964.339973
0,201,45964.968723
-10,201,45965.566845
0,201,45966.216734
0,201,45966.879584
0,201,45967.533997
0,201,45968.180524
0,201,45968.774872
0,201,45969.413398
0,201,45970.031116
10,201,45970.655913
0,201,45971.248555
0,201,45971.859357
-10,201,45972.456428
0,201,45973.052855
0,201,45973.631446
0,201,45974.209145
0,201,45974.786242
-10,201,45975.367981
0,201,45975.941168
0,201,45976.514873
0,201,45977.092424
0,201,45977.665147
0,201,45978.237471
0,201,45978.806976
0,201,45979.384521
0,201,45979.965635
-20,201,45980.548905
0,201,45981.118129
0,201,45981.687657
0,201,45982.26391
0,201,45982.852643
0,201,45983.438254
0,201,45984.012619
0,201,45984.588787
0,201,45985.165148
0,201,45985.74852
0,201,45986.341916
0,201,45986.925765
0,201,45987.505609
0,201,45988.096559
0,201,45988.688515
-10,201,45989.282053
0,201,45989.861425
0,201,45990.449251
0,201,45991.018621
0,201,45991.599262
0,201,45992.180683
0,201,45992.759472
0,201,45993.334054
0,201,45993.915279
0,201,45994.501697
0,201,45995.130887
0,201,45995.752433
0,201,45996.358952
0,201,45996.953622
0,201,45997.568295
0,201,45998.153132
0,201,45998.73441
0,201,45999.357206
0,201,45999.959292
0,201,46000.547669
0,201,46001.19649
0,201,46001.78178
0,201,46002.366737
-10,201,46002.952799
0,201,46003.542253
0,201,46004.134187
-10,201,46004.708761
0,201,46005.279876
0,201,46005.898739
0,201,46006.47646
0,201,46007.097597
0,201,46007.683328
0,201,46008.277377
0,201,46008.888365
0,201,46009.521222
0,201,46010.159178
0,201,46010.781838
0,201,46011.381112
0,201,46012.017682
0,201,46012.641535
0,201,46013.277531
0,201,46013.848836
0,201,46014.448056
0,201,46015.032907
0,201,46015.594383
0,201,46016.18131
0,201,46016.75412
0,201,46017.351615
0,201,46017.971625
0,201,46018.555703
0,201,46019.139823
0,201,46019.725425
0,201,46020.314291
0,201,46020.908214
0,201,46021.506004
0,201,46022.172813
0,201,46022.777599
0,201,46023.402033
0,201,46023.9877
0,201,46024.635114
0,201,46025.27048
0,201,46025.874746
-10,201,46026.475753
0,201,46027.072233
10,201,46027.694466
-10,201,46028.29539
0,201,46028.913923
0,201,46029.507943
0,201,46030.10107
0,201,46030.726427
0,201,46031.320508
-10,201,46031.915808
0,201,46032.515577
0,201,46033.142081
0,201,46033.738177
0,201,46034.311151
0,201,46034.88564
0,201,46035.46337
0,201,46036.04746
0,201,46036.64271
0,201,46037.237101
0,201,46037.843223
0,201,46038.448206
0,201,46039.02663
0,201,46039.616028
0,201,46040.218103
0,201,46040.863013
-10,201,46041.465274
0,201,46042.068008
0,201,46042.691837
0,201,46043.292255
0,201,46043.897496
0,201,46044.530199
0,201,46045.153661
0,201,46045.794228
0,201,46046.448924
0,201,46047.078913
0,201,46047.706718
0,201,46048.333333
0,201,46048.945946
0,201,46049.588881
0,201,46050.231658
0,201,46050.87599
0,201,46051.517915
0,201,46052.158315
0,201,46052.786556
0,201,46053.421652
0,201,46054.031782
0,201,46054.634274
0,201,46055.263973
0,201,46055.90559
10,201,46056.534818
0,201,46057.188571
0,201,46057.817403
0,201,46058.441878
0,201,46059.051679
0,201,46059.663855
0,201,46060.246657
-10,201,46060.837054
0,201,46061.449805
0,201,46062.036844
-10,201,46062.618865
0,201,46063.192917
0,201,46063.770068
0,201,46064.360528
0,201,46064.958119
0,201,46065.595845
0,201,46066.228684
10,201,46066.830563
0,201,46067.418929
0,201,46067.987585
0,201,46068.549815
0,201,46069.119588
0,201,46069.702661
0,201,46070.28087
0,201,46070.854687
0,201,46071.441992
0,201,46072.006299
0,201,46072.581558
0,201,46073.158508
-10,201,46073.731314
0,201,46074.299065
0,201,46074.878789
0,201,46075.456671
0,201,46076.07574
0,201,46076.669274
0,201,46077.296869
0,201,46077.914658
-10,201,46078.490338
0,201,46079.078459
0,201,46079.651439
10,201,46080.256276
0,201,46080.829078
0,201,46081.428631
0,201,46082.023468
0,201,46082.597808
0,201,46083.181839
10,201,46083.772928
0,201,46084.386104
0,201,46085.030024
0,201,46085.683591
0,201,46086.321244
0,201,46086.910609
0,201,46087.503403
0,201,46088.09927
0,201,46088.693074
0,201,46089.307727
-10,201,46089.903969
0,201,46090.501496
0,201,46091.093604
0,201,46091.696897
0,201,46092.308501
0,201,46092.901044
0,201,46093.504186
0,201,46094.10768
-10,201,46094.698699
0,201,46095.275284
0,201,46095.87112
0,201,46096.453448
0,201,46097.062447
0,201,46097.646831
0,201,46098.227404
0,201,46098.818487
-10,201,46099.406892
0,201,46099.993158
0,201,46100.572651
0,201,46101.145077
0,201,46101.736322
0,201,46102.333691
0,201,46102.934803
0,201,46103.522305
0,201,46104.095427
-10,201,46104.686579
-10,201,46105.271871
0,201,46105.873934
-10,201,46106.46519
0,201,46107.065387
0,201,46107.657331
0,201,46108.298021
0,201,46108.886288
0,201,46109.486784
0,201,46110.083074
0,201,46110.717948
0,201,46111.340087
0,201,46111.951767
0,201,46112.579454
0,201,46113.212357
0,201,46113.843776
0,201,46114.468576
0,201,46115.107741
0,201,46115.734524
0,201,46116.397769
0,201,46117.019826
0,201,46117.600033
-30,201,46118.178377
-40,201,46118.779264
0,201,46119.38806
0,201,46119.952749
0,201,46120.556048
0,201,46121.175533
0,201,46121.788119
0,201,46122.406445
0,201,46123.03246
0,201,46123.662002
0,201,46124.259462
0,201,46124.877698
-10,201,46125.479771
0,201,46126.118442
0,201,46126.765897
0,201,46127.377487
10,201,46127.987116
0,201,46128.602456
0,201,46129.19587
0,201,46129.769493
0,201,46130.343008
