# {"t_start": 1569774067.8238258, "env_id": null} 
r,l,t
50,201,18270.333823
50,201,18270.551041
50,201,18270.771203
60,201,18270.993016
50,201,18271.220188
50,201,18271.49823
60,201,18271.713467
50,201,18271.928038
50,201,18272.153932
60,201,18272.382144
60,201,18272.619612
50,201,18272.840996
50,201,18273.056117
60,201,18273.266668
60,201,18273.475308
50,201,18273.753471
50,201,18273.973089
50,201,18274.227257
60,201,18274.482721
60,201,18274.706595
50,201,18274.927229
50,201,18275.15287
50,201,18275.411171
50,201,18275.623646
60,201,18275.840617
50,201,18276.099921
50,201,18276.324641
50,201,18276.550603
60,201,18276.770483
60,201,18276.980731
50,201,18277.209709
50,201,18277.419315
50,201,18277.633337
60,201,18277.847127
50,201,18278.07191
50,201,18278.335683
50,201,18278.548813
50,201,18278.758369
50,201,18278.963845
50,201,18279.182592
50,201,18279.389863
60,201,18279.603652
50,201,18279.839631
50,201,18280.045585
60,201,18280.262092
50,201,18280.53078
50,201,18280.760453
50,201,18280.978008
60,201,18281.195006
50,201,18281.412689
50,201,18281.640524
50,201,18281.862753
50,201,18282.097385
50,201,18282.311916
50,201,18282.532699
60,201,18282.743542
50,201,18283.014713
60,201,18283.234609
50,201,18283.440027
50,201,18283.654942
50,201,18283.871636
60,201,18284.090519
50,201,18284.310256
50,201,18284.528542
60,201,18284.744642
60,201,18284.959683
50,201,18285.219188
50,201,18285.434372
50,201,18285.654813
60,201,18285.903322
50,201,18286.125865
50,201,18286.335618
50,201,18286.550581
50,201,18286.765032
60,201,18286.979404
50,201,18287.193699
60,201,18287.46159
50,201,18287.67879
50,201,18287.912887
50,201,18288.13314
50,201,18288.367634
60,201,18288.578283
50,201,18288.789613
50,201,18289.002784
50,201,18289.2143
50,201,18289.437284
50,201,18289.689759
50,201,18289.90646
50,201,18290.135074
60,201,18290.354543
50,201,18290.574996
50,201,18290.796742
50,201,18291.017151
50,201,18291.235423
50,201,18291.450939
60,201,18291.673502
50,201,18291.950954
50,201,18292.170414
50,201,18292.389648
50,201,18292.60983
50,201,18292.829821
50,201,18293.046326
50,201,18293.264921
50,201,18293.473554
50,201,18293.684182
50,201,18293.887521
50,201,18294.098186
50,201,18294.363157
50,201,18294.573346
50,201,18294.787204
50,201,18295.006354
60,201,18295.216297
50,201,18295.439887
60,201,18295.664717
50,201,18295.880499
50,201,18296.090297
50,201,18296.304072
50,201,18296.567013
50,201,18296.773953
60,201,18296.996094
50,201,18297.226516
50,201,18297.445992
50,201,18297.670708
50,201,18297.885829
50,201,18298.098068
50,201,18298.299901
50,201,18298.507954
60,201,18298.772886
50,201,18298.991904
60,201,18299.202929
60,201,18299.404311
50,201,18299.616751
50,201,18299.828319
50,201,18300.043611
50,201,18300.262446
50,201,18300.523805
60,201,18300.783071
60,201,18301.050517
50,201,18301.27641
50,201,18301.490246
50,201,18301.694992
60,201,18301.913828
50,201,18302.140943
60,201,18302.355433
50,201,18302.571405
50,201,18302.788331
60,201,18303.006016
50,201,18303.281749
50,201,18303.502992
50,201,18303.743568
50,201,18303.982134
50,201,18304.190545
50,201,18304.417107
50,201,18304.631427
50,201,18304.841761
50,201,18305.068274
60,201,18305.290245
50,201,18305.496454
50,201,18305.761743
50,201,18305.975663
50,201,18306.183393
50,201,18306.388934
50,201,18306.607924
50,201,18306.826437
50,201,18307.043308
50,201,18307.275697
50,201,18307.498543
60,201,18307.718359
60,201,18307.995857
50,201,18308.217693
50,201,18308.434741
60,201,18308.666139
50,201,18308.88539
50,201,18309.106587
50,201,18309.316117
50,201,18309.526626
50,201,18309.73323
50,201,18309.949759
50,201,18310.246552
50,201,18310.466996
50,201,18310.687069
50,201,18310.906556
50,201,18311.128302
50,201,18311.353994
50,201,18311.589438
60,201,18311.817793
50,201,18312.052751
60,201,18312.304642
50,201,18312.59032
50,201,18312.823528
50,201,18313.054427
50,201,18313.273371
50,201,18313.49452
50,201,18313.718047
50,201,18313.955229
60,201,18314.187627
50,201,18314.399012
50,201,18314.606803
50,201,18314.881674
50,201,18315.143227
50,201,18315.384354
60,201,18315.606502
50,201,18315.832222
50,201,18316.05491
50,201,18316.289699
50,201,18316.508813
50,201,18316.721221
50,201,18316.953881
50,201,18317.274311
50,201,18317.494673
50,201,18317.717175
50,201,18317.938761
60,201,18318.154401
50,201,18318.370625
50,201,18318.587985
50,201,18318.800884
50,201,18319.011326
50,201,18319.234491
50,201,18319.4502
60,201,18319.719199
60,201,18319.938484
60,201,18320.164631
50,201,18320.382361
60,201,18320.592947
50,201,18320.790682
50,201,18320.995128
50,201,18321.205032
50,201,18321.418335
50,201,18321.633397
50,201,18321.897947
50,201,18322.109594
50,201,18322.321463
50,201,18322.543656
50,201,18322.759738
50,201,18322.971352
50,201,18323.194623
50,201,18323.416193
50,201,18323.636766
50,201,18323.853101
50,201,18324.124938
50,201,18324.355674
50,201,18324.578313
50,201,18324.844766
60,201,18325.087444
50,201,18325.326964
50,201,18325.555595
60,201,18325.774904
60,201,18325.987918
50,201,18326.19596
50,201,18326.465837
50,201,18326.681946
50,201,18326.910473
50,201,18327.130306
60,201,18327.339488
50,201,18327.548905
50,201,18327.772128
50,201,18327.988687
50,201,18328.201467
50,201,18328.413176
60,201,18328.6863
50,201,18328.91075
50,201,18329.130734
50,201,18329.345666
50,201,18329.558687
50,201,18329.772531
50,201,18329.987534
50,201,18330.202727
50,201,18330.421298
50,201,18330.636685
50,201,18330.848328
60,201,18331.112457
60,201,18331.324653
50,201,18331.54318
50,201,18331.757022
50,201,18331.970733
50,201,18332.186111
50,201,18332.394687
50,201,18332.621792
50,201,18332.860257
50,201,18333.105529
50,201,18333.371601
60,201,18333.59074
60,201,18333.807419
50,201,18334.017915
50,201,18334.23218
50,201,18334.448646
50,201,18334.660106
60,201,18334.870993
50,201,18335.095674
50,201,18335.302354
50,201,18335.571815
60,201,18335.784932
50,201,18336.00086
60,201,18336.223982
60,201,18336.432736
60,201,18336.636807
50,201,18336.843792
50,201,18337.051165
50,201,18337.261525
50,201,18337.465278
50,201,18337.727593
50,201,18337.934179
50,201,18338.139486
50,201,18338.352207
50,201,18338.58162
50,201,18338.803717
60,201,18339.021465
50,201,18339.241366
50,201,18339.459464
50,201,18339.671557
50,201,18339.934633
50,201,18340.154312
50,201,18340.375322
50,201,18340.592955
50,201,18340.817072
50,201,18341.037027
50,201,18341.259557
50,201,18341.484163
60,201,18341.710284
50,201,18341.945272
50,201,18342.180862
50,201,18342.461761
50,201,18342.688444
50,201,18342.910964
50,201,18343.135553
50,201,18343.355639
50,201,18343.577118
50,201,18343.79457
50,201,18344.002169
50,201,18344.218939
60,201,18344.429049
50,201,18344.692479
50,201,18344.898951
50,201,18345.10527
60,201,18345.31284
50,201,18345.529312
60,201,18345.739977
60,201,18345.95773
50,201,18346.16362
50,201,18346.364466
50,201,18346.578025
50,201,18346.856063
50,201,18347.07654
60,201,18347.291594
50,201,18347.504868
50,201,18347.752769
60,201,18347.982324
60,201,18348.204016
50,201,18348.426288
60,201,18348.637176
60,201,18348.851009
50,201,18349.125258
50,201,18349.338765
50,201,18349.546722
50,201,18349.761583
50,201,18349.987166
60,201,18350.200272
50,201,18350.419897
50,201,18350.640843
50,201,18350.866446
50,201,18351.092887
50,201,18351.359931
50,201,18351.571319
50,201,18351.78901
60,201,18351.99278
50,201,18352.197996
60,201,18352.401739
50,201,18352.61369
50,201,18352.82593
50,201,18353.035089
60,201,18353.247744
60,201,18353.513649
50,201,18353.731468
50,201,18353.951365
50,201,18354.164426
50,201,18354.374416
50,201,18354.594193
50,201,18354.802763
50,201,18355.011814
50,201,18355.227113
60,201,18355.438905
50,201,18355.653908
50,201,18355.915412
50,201,18356.118896
50,201,18356.334283
50,201,18356.553139
50,201,18356.768282
60,201,18356.995533
60,201,18357.206536
50,201,18357.446359
50,201,18357.682553
50,201,18357.903117
50,201,18358.171802
50,201,18358.379245
50,201,18358.595115
60,201,18358.809854
50,201,18359.035989
50,201,18359.260229
60,201,18359.479574
50,201,18359.692991
50,201,18359.901067
50,201,18360.126336
50,201,18360.396313
50,201,18360.613389
60,201,18360.838198
50,201,18361.055919
50,201,18361.284845
60,201,18361.503448
50,201,18361.715442
50,201,18361.933758
50,201,18362.154404
50,201,18362.371309
50,201,18362.637556
50,201,18362.866544
60,201,18363.083887
60,201,18363.29433
50,201,18363.508019
50,201,18363.713007
50,201,18363.953633
50,201,18364.186577
60,201,18364.412392
60,201,18364.635775
50,201,18364.925511
50,201,18365.137656
50,201,18365.349459
50,201,18365.562521
60,201,18365.770564
50,201,18365.985363
50,201,18366.206457
50,201,18366.420179
50,201,18366.639985
50,201,18366.862606
50,201,18367.094158
50,201,18367.378533
50,201,18367.604483
50,201,18367.822486
50,201,18368.040668
60,201,18368.256153
50,201,18368.481345
50,201,18368.703985
50,201,18368.920383
50,201,18369.144755
50,201,18369.374691
50,201,18369.670457
50,201,18369.893477
50,201,18370.111943
60,201,18370.32469
60,201,18370.532117
50,201,18370.749756
60,201,18370.961531
50,201,18371.173616
50,201,18371.388
50,201,18371.612651
60,201,18371.87915
50,201,18372.098139
50,201,18372.32305
50,201,18372.553224
60,201,18372.770689
60,201,18372.985924
50,201,18373.207385
50,201,18373.429526
60,201,18373.641092
50,201,18373.86006
50,201,18374.161053
50,201,18374.420082
50,201,18374.662848
50,201,18374.872646
60,201,18375.086119
60,201,18375.307585
50,201,18375.516444
60,201,18375.726324
50,201,18375.954055
50,201,18376.16162
50,201,18376.428134
50,201,18376.654673
50,201,18376.870015
50,201,18377.073637
50,201,18377.283991
50,201,18377.50977
50,201,18377.726372
50,201,18377.936135
50,201,18378.146554
50,201,18378.363662
50,201,18378.580598
50,201,18378.845025
50,201,18379.078434
50,201,18379.308166
50,201,18379.526331
50,201,18379.739325
50,201,18379.960097
60,201,18380.171559
50,201,18380.386169
50,201,18380.596475
60,201,18380.817319
50,201,18381.10484
50,201,18381.329098
60,201,18381.551301
50,201,18381.797896
50,201,18382.01545
50,201,18382.240443
50,201,18382.460568
50,201,18382.681862
50,201,18382.902853
50,201,18383.127728
50,201,18383.405098
50,201,18383.630941
60,201,18383.847808
60,201,18384.059612
50,201,18384.269484
60,201,18384.478956
50,201,18384.712507
50,201,18384.935091
50,201,18385.160832
50,201,18385.384828
50,201,18385.655593
50,201,18385.868558
50,201,18386.083712
50,201,18386.300075
60,201,18386.513151
50,201,18386.736216
50,201,18386.948667
50,201,18387.155695
50,201,18387.367416
60,201,18387.572269
50,201,18387.823438
50,201,18388.048897
50,201,18388.308569
50,201,18388.524778
50,201,18388.728958
60,201,18388.940912
50,201,18389.156724
50,201,18389.370219
60,201,18389.585541
50,201,18389.815897
60,201,18390.085274
50,201,18390.297413
50,201,18390.505546
50,201,18390.721941
60,201,18390.935349
50,201,18391.152823
50,201,18391.375592
50,201,18391.599481
50,201,18391.828367
50,201,18392.052249
50,201,18392.26935
50,201,18392.548791
50,201,18392.774225
50,201,18392.998127
50,201,18393.219532
50,201,18393.434524
50,201,18393.651765
60,201,18393.880118
60,201,18394.094781
60,201,18394.314457
50,201,18394.526939
60,201,18394.789366
60,201,18394.994979
50,201,18395.203144
50,201,18395.418243
50,201,18395.638249
50,201,18395.84361
60,201,18396.057957
50,201,18396.272326
50,201,18396.486667
60,201,18396.69964
50,201,18396.965108
50,201,18397.178241
50,201,18397.389742
50,201,18397.600285
50,201,18397.815241
50,201,18398.028
50,201,18398.240844
50,201,18398.450123
50,201,18398.668792
50,201,18398.884706
50,201,18399.15777
50,201,18399.378237
50,201,18399.587978
50,201,18399.806386
60,201,18400.027249
50,201,18400.283958
50,201,18400.50939
50,201,18400.724901
50,201,18400.943002
50,201,18401.164026
50,201,18401.444584
60,201,18401.656537
50,201,18401.865021
50,201,18402.071071
50,201,18402.279347
50,201,18402.506212
60,201,18402.721694
50,201,18402.95768
50,201,18403.180382
50,201,18403.400175
50,201,18403.631734
60,201,18403.911971
60,201,18404.133642
50,201,18404.34787
50,201,18404.56554
50,201,18404.801089
50,201,18405.01269
50,201,18405.232971
50,201,18405.460289
60,201,18405.683708
60,201,18405.909402
50,201,18406.174245
50,201,18406.393449
60,201,18406.617987
50,201,18406.842884
50,201,18407.067611
50,201,18407.284635
50,201,18407.498752
50,201,18407.729298
50,201,18407.955417
50,201,18408.174736
50,201,18408.439339
50,201,18408.658748
60,201,18408.875371
50,201,18409.088957
60,201,18409.311079
50,201,18409.538506
50,201,18409.74975
50,201,18409.963995
50,201,18410.182755
50,201,18410.394879
50,201,18410.657407
60,201,18410.868602
50,201,18411.079419
50,201,18411.298869
60,201,18411.523652
60,201,18411.751842
50,201,18411.984197
60,201,18412.195448
50,201,18412.424823
50,201,18412.644477
50,201,18412.91317
60,201,18413.129641
50,201,18413.340206
50,201,18413.557864
60,201,18413.773333
50,201,18413.993807
50,201,18414.215203
50,201,18414.443019
50,201,18414.658919
50,201,18414.879265
50,201,18415.103734
60,201,18415.385949
50,201,18415.608548
50,201,18415.819723
50,201,18416.045743
50,201,18416.262052
50,201,18416.473724
60,201,18416.682176
50,201,18416.902501
50,201,18417.118072
50,201,18417.329926
50,201,18417.592203
60,201,18417.806032
50,201,18418.022825
60,201,18418.233101
50,201,18418.448437
50,201,18418.666982
50,201,18418.88734
50,201,18419.102415
50,201,18419.325202
50,201,18419.541418
60,201,18419.818846
60,201,18420.036047
60,201,18420.256133
50,201,18420.470092
50,201,18420.699832
50,201,18420.912232
50,201,18421.138386
50,201,18421.35444
50,201,18421.580921
50,201,18421.808833
50,201,18422.084086
50,201,18422.298859
50,201,18422.511367
60,201,18422.725065
50,201,18422.950606
50,201,18423.173509
50,201,18423.375558
60,201,18423.583289
50,201,18423.801995
50,201,18424.014958
50,201,18424.280275
50,201,18424.497992
50,201,18424.724659
50,201,18424.95404
50,201,18425.16607
50,201,18425.385378
60,201,18425.596771
50,201,18425.814473
50,201,18426.030251
60,201,18426.253511
50,201,18426.484232
50,201,18426.754461
50,201,18426.959215
50,201,18427.17628
50,201,18427.388186
50,201,18427.600413
60,201,18427.809948
50,201,18428.029649
50,201,18428.251349
60,201,18428.469944
50,201,18428.687749
60,201,18428.950347
50,201,18429.166317
50,201,18429.380574
50,201,18429.589738
50,201,18429.801994
50,201,18430.01439
50,201,18430.230157
50,201,18430.444958
50,201,18430.689656
60,201,18430.914361
50,201,18431.183801
50,201,18431.40484
50,201,18431.623215
60,201,18431.842016
60,201,18432.069024
50,201,18432.287406
60,201,18432.514203
50,201,18432.734286
50,201,18432.955739
50,201,18433.174049
50,201,18433.441374
50,201,18433.658895
50,201,18433.8793
50,201,18434.102692
50,201,18434.323627
50,201,18434.547115
60,201,18434.767378
50,201,18434.984662
60,201,18435.193353
50,201,18435.408369
50,201,18435.673913
50,201,18435.905144
50,201,18436.110523
50,201,18436.364958
50,201,18436.620086
60,201,18436.84207
50,201,18437.062047
50,201,18437.282944
60,201,18437.498651
60,201,18437.709907
50,201,18437.973787
60,201,18438.182584
50,201,18438.393838
60,201,18438.603139
50,201,18438.810354
50,201,18439.019269
50,201,18439.242859
50,201,18439.451678
50,201,18439.66538
50,201,18439.877134
50,201,18440.083273
50,201,18440.347926
50,201,18440.563532
60,201,18440.781317
50,201,18441.004489
60,201,18441.23179
50,201,18441.459523
60,201,18441.689299
60,201,18441.91242
60,201,18442.134567
50,201,18442.352854
60,201,18442.616143
50,201,18442.833336
50,201,18443.046794
50,201,18443.258548
50,201,18443.463578
50,201,18443.669765
50,201,18443.880469
50,201,18444.086267
50,201,18444.314359
60,201,18444.530519
50,201,18444.796172
50,201,18445.027304
60,201,18445.233578
60,201,18445.451587
50,201,18445.666543
50,201,18445.893337
60,201,18446.109126
50,201,18446.328908
50,201,18446.543802
50,201,18446.759001
50,201,18447.021272
50,201,18447.237776
50,201,18447.447248
50,201,18447.665285
60,201,18447.876428
60,201,18448.087203
50,201,18448.303718
60,201,18448.514538
50,201,18448.732898
50,201,18448.954469
50,201,18449.222539
50,201,18449.450742
50,201,18449.675742
50,201,18449.894375
50,201,18450.099455
50,201,18450.30858
60,201,18450.513912
50,201,18450.72286
50,201,18450.934321
50,201,18451.149852
50,201,18451.369117
50,201,18451.634624
50,201,18451.854
50,201,18452.071223
50,201,18452.286145
50,201,18452.500596
60,201,18452.720587
50,201,18452.927106
50,201,18453.139329
50,201,18453.351648
50,201,18453.569576
60,201,18453.826349
50,201,18454.037488
50,201,18454.251941
50,201,18454.472339
50,201,18454.687744
60,201,18454.915876
50,201,18455.150103
50,201,18455.366926
50,201,18455.585571
50,201,18455.813549
60,201,18456.100296
50,201,18456.323563
50,201,18456.537434
60,201,18456.755557
50,201,18456.989833
50,201,18457.210471
60,201,18457.425682
50,201,18457.64512
50,201,18457.853295
50,201,18458.072196
60,201,18458.343051
50,201,18458.560975
50,201,18458.78064
50,201,18458.999847
50,201,18459.225168
50,201,18459.447821
50,201,18459.669625
50,201,18459.88207
50,201,18460.094172
60,201,18460.314245
60,201,18460.60231
50,201,18460.833719
60,201,18461.05698
50,201,18461.281481
60,201,18461.502356
60,201,18461.710204
50,201,18461.933691
50,201,18462.15425
50,201,18462.36992
50,201,18462.591999
50,201,18462.810195
60,201,18463.088324
50,201,18463.312326
50,201,18463.54254
50,201,18463.757033
50,201,18463.984292
50,201,18464.233272
50,201,18464.499367
60,201,18464.719863
50,201,18464.934004
50,201,18465.150801
60,201,18465.426057
60,201,18465.643492
50,201,18465.861425
50,201,18466.088118
60,201,18466.306882
50,201,18466.525243
50,201,18466.747312
60,201,18466.971705
50,201,18467.209699
50,201,18467.431558
50,201,18467.70583
50,201,18467.928231
50,201,18468.154534
50,201,18468.373034
60,201,18468.5791
50,201,18468.796386
50,201,18469.003497
50,201,18469.214706
50,201,18469.445549
60,201,18469.683891
50,201,18469.988073
50,201,18470.207428
50,201,18470.418382
50,201,18470.627936
50,201,18470.837855
50,201,18471.05974
50,201,18471.27847
50,201,18471.499398
50,201,18471.714958
50,201,18471.932556
50,201,18472.203619
50,201,18472.432492
60,201,18472.656944
60,201,18472.876279
50,201,18473.10318
50,201,18473.331054
60,201,18473.542465
60,201,18473.743435
50,201,18473.955404
50,201,18474.169073
50,201,18474.4413
50,201,18474.659853
50,201,18474.879118
50,201,18475.091355
50,201,18475.302534
50,201,18475.528343
50,201,18475.749513
50,201,18475.971714
60,201,18476.192448
60,201,18476.412074
50,201,18476.628742
50,201,18476.896326
50,201,18477.108789
50,201,18477.320954
50,201,18477.532209
50,201,18477.745599
50,201,18477.96981
50,201,18478.183526
50,201,18478.402132
50,201,18478.616269
50,201,18478.832163
50,201,18479.117545
50,201,18479.332675
50,201,18479.543818
50,201,18479.772627
50,201,18479.98735
60,201,18480.200488
50,201,18480.41809
50,201,18480.630043
50,201,18480.848519
50,201,18481.055685
50,201,18481.315976
50,201,18481.526403
50,201,18481.742328
50,201,18481.963398
50,201,18482.182214
50,201,18482.39452
50,201,18482.606489
50,201,18482.823553
50,201,18483.043329
50,201,18483.261274
50,201,18483.520468
60,201,18483.732472
50,201,18483.957006
50,201,18484.183631
60,201,18484.398036
50,201,18484.62124
50,201,18484.83375
60,201,18485.045436
50,201,18485.268167
50,201,18485.486432
50,201,18485.750669
50,201,18485.966424
60,201,18486.181644
50,201,18486.395798
60,201,18486.606503
50,201,18486.821379
50,201,18487.033203
50,201,18487.247519
60,201,18487.464086
60,201,18487.683095
50,201,18487.917127
60,201,18488.209493
50,201,18488.430431
50,201,18488.639577
50,201,18488.839794
50,201,18489.045827
50,201,18489.261221
50,201,18489.484745
50,201,18489.702924
50,201,18489.920755
50,201,18490.140571
50,201,18490.411484
60,201,18490.642293
50,201,18490.867818
50,201,18491.088017
50,201,18491.305059
50,201,18491.519556
50,201,18491.729722
50,201,18491.946282
50,201,18492.171335
50,201,18492.39427
50,201,18492.679109
50,201,18492.89139
50,201,18493.100479
50,201,18493.309441
50,201,18493.519193
50,201,18493.734481
50,201,18493.953914
60,201,18494.170392
50,201,18494.393938
50,201,18494.610542
50,201,18494.889924
50,201,18495.111669
50,201,18495.325316
50,201,18495.537339
50,201,18495.755862
50,201,18495.970697
50,201,18496.192448
50,201,18496.413532
50,201,18496.626614
50,201,18496.841914
50,201,18497.111617
50,201,18497.332475
50,201,18497.558054
60,201,18497.769159
50,201,18497.989522
50,201,18498.207473
50,201,18498.432122
50,201,18498.647776
60,201,18498.855629
60,201,18499.072764
50,201,18499.292537
50,201,18499.571589
50,201,18499.796858
60,201,18500.008636
60,201,18500.228692
50,201,18500.427839
50,201,18500.641058
60,201,18500.851399
50,201,18501.083039
50,201,18501.307418
50,201,18501.530485
60,201,18501.787897
50,201,18502.010474
50,201,18502.237625
50,201,18502.463651
50,201,18502.689018
50,201,18502.902162
50,201,18503.114884
50,201,18503.351238
50,201,18503.616154
60,201,18503.832918
50,201,18504.102596
50,201,18504.325423
50,201,18504.540401
60,201,18504.747522
50,201,18504.968807
50,201,18505.190317
50,201,18505.408127
50,201,18505.630276
50,201,18505.846258
50,201,18506.067224
50,201,18506.346547
50,201,18506.568617
50,201,18506.784811
60,201,18506.998224
50,201,18507.209263
50,201,18507.427488
50,201,18507.638198
50,201,18507.848501
60,201,18508.056981
60,201,18508.274411
50,201,18508.544028
50,201,18508.772754
50,201,18508.995467
50,201,18509.228569
50,201,18509.450411
50,201,18509.663898
50,201,18509.86985
50,201,18510.088202
50,201,18510.312904
60,201,18510.528884
50,201,18510.740627
60,201,18510.999804
50,201,18511.20782
50,201,18511.416101
60,201,18511.626156
50,201,18511.869182
60,201,18512.135955
50,201,18512.370345
60,201,18512.588652
60,201,18512.795731
50,201,18513.006458
50,201,18513.265335
60,201,18513.472521
50,201,18513.681803
60,201,18513.905415
50,201,18514.116236
50,201,18514.327303
50,201,18514.53948
50,201,18514.750799
50,201,18514.963563
50,201,18515.190459
50,201,18515.459419
50,201,18515.678367
60,201,18515.896617
50,201,18516.115615
50,201,18516.329857
50,201,18516.542163
50,201,18516.756371
50,201,18516.96423
60,201,18517.177769
60,201,18517.400523
50,201,18517.664855
50,201,18517.89115
50,201,18518.103767
50,201,18518.321805
50,201,18518.545748
50,201,18518.76748
50,201,18518.978641
50,201,18519.194211
60,201,18519.407319
50,201,18519.625021
50,201,18519.884575
50,201,18520.110233
50,201,18520.335965
50,201,18520.565344
50,201,18520.789118
50,201,18521.011066
50,201,18521.233201
50,201,18521.445389
50,201,18521.6522
60,201,18521.866397
50,201,18522.140579
50,201,18522.361606
50,201,18522.582111
50,201,18522.795013
60,201,18523.008907
50,201,18523.22491
50,201,18523.442981
50,201,18523.657787
50,201,18523.902022
50,201,18524.140115
50,201,18524.370247
50,201,18524.647144
50,201,18524.855662
60,201,18525.061739
50,201,18525.273459
60,201,18525.492044
50,201,18525.704207
50,201,18525.91964
50,201,18526.140318
50,201,18526.362962
50,201,18526.581589
50,201,18526.855345
50,201,18527.065671
50,201,18527.274718
50,201,18527.491608
50,201,18527.707613
50,201,18527.919799
60,201,18528.137855
50,201,18528.368757
50,201,18528.589304
50,201,18528.804733
60,201,18529.077337
50,201,18529.29337
50,201,18529.522606
50,201,18529.740835
50,201,18529.953065
50,201,18530.16407
50,201,18530.373971
50,201,18530.590184
50,201,18530.805198
60,201,18531.01621
50,201,18531.288466
50,201,18531.511844
50,201,18531.725453
50,201,18531.945521
60,201,18532.145263
60,201,18532.348821
50,201,18532.556436
50,201,18532.77504
50,201,18532.978964
50,201,18533.189901
50,201,18533.451312
50,201,18533.658252
50,201,18533.866894
50,201,18534.083338
50,201,18534.30616
50,201,18534.53095
50,201,18534.746065
50,201,18534.964494
60,201,18535.186134
50,201,18535.401225
50,201,18535.622651
50,201,18535.892424
50,201,18536.118457
50,201,18536.339988
50,201,18536.553948
50,201,18536.766965
50,201,18536.979246
50,201,18537.194427
60,201,18537.414506
50,201,18537.624228
50,201,18537.83549
60,201,18538.098231
60,201,18538.316203
50,201,18538.539725
50,201,18538.761735
50,201,18538.987911
50,201,18539.202445
50,201,18539.42056
60,201,18539.628247
50,201,18539.848841
50,201,18540.059435
50,201,18540.325718
50,201,18540.537782
50,201,18540.764537
50,201,18540.98229
50,201,18541.18758
50,201,18541.396484
50,201,18541.607224
50,201,18541.817911
60,201,18542.019651
50,201,18542.241347
50,201,18542.506884
50,201,18542.715895
50,201,18542.924483
50,201,18543.13729
50,201,18543.35814
60,201,18543.591612
50,201,18543.808382
50,201,18544.015994
60,201,18544.21568
50,201,18544.454518
50,201,18544.752769
50,201,18544.963519
50,201,18545.161772
50,201,18545.368487
50,201,18545.578963
60,201,18545.787745
50,201,18546.006565
60,201,18546.218453
50,201,18546.439615
60,201,18546.652674
50,201,18546.865677
50,201,18547.132896
50,201,18547.346527
50,201,18547.563246
50,201,18547.784718
50,201,18547.998639
60,201,18548.213958
50,201,18548.425454
50,201,18548.63946
50,201,18548.840719
50,201,18549.056225
50,201,18549.32538
50,201,18549.544755
50,201,18549.775971
50,201,18549.997755
50,201,18550.219869
50,201,18550.441337
50,201,18550.667522
60,201,18550.890892
50,201,18551.12642
50,201,18551.344235
60,201,18551.614969
60,201,18551.828087
50,201,18552.0444
50,201,18552.264251
50,201,18552.482278
50,201,18552.701036
50,201,18552.925678
50,201,18553.151813
50,201,18553.370381
50,201,18553.580435
50,201,18553.844222
50,201,18554.058321
50,201,18554.265115
50,201,18554.486338
60,201,18554.696637
50,201,18554.912761
50,201,18555.133738
50,201,18555.346606
60,201,18555.560219
50,201,18555.770214
60,201,18556.031698
50,201,18556.255869
50,201,18556.47143
50,201,18556.698005
50,201,18556.912492
50,201,18557.126578
50,201,18557.340906
60,201,18557.555614
50,201,18557.773687
60,201,18557.991992
50,201,18558.268253
50,201,18558.482936
50,201,18558.696586
50,201,18558.924214
50,201,18559.153883
50,201,18559.375618
50,201,18559.599919
50,201,18559.823427
60,201,18560.038257
50,201,18560.254518
60,201,18560.459731
50,201,18560.741387
50,201,18560.964692
60,201,18561.182359
50,201,18561.387282
50,201,18561.602872
50,201,18561.819191
50,201,18562.031404
50,201,18562.23135
60,201,18562.438485
50,201,18562.648096
50,201,18562.916699
50,201,18563.134998
50,201,18563.349034
50,201,18563.565611
50,201,18563.782073
60,201,18564.009362
50,201,18564.226171
50,201,18564.462325
50,201,18564.677292
60,201,18564.887156
50,201,18565.161696
50,201,18565.384358
60,201,18565.606225
50,201,18565.833298
60,201,18566.050118
50,201,18566.27551
50,201,18566.498526
50,201,18566.718079
50,201,18566.929096
50,201,18567.140055
50,201,18567.405138
50,201,18567.620832
50,201,18567.839599
60,201,18568.048431
50,201,18568.265477
50,201,18568.482727
60,201,18568.702874
60,201,18568.917035
50,201,18569.140046
50,201,18569.355708
50,201,18569.624359
50,201,18569.843598
50,201,18570.063205
50,201,18570.279938
60,201,18570.495708
50,201,18570.715
60,201,18570.933126
50,201,18571.157507
50,201,18571.372855
50,201,18571.590847
60,201,18571.808699
50,201,18572.074909
50,201,18572.28971
50,201,18572.503823
50,201,18572.723452
60,201,18572.932576
60,201,18573.150333
50,201,18573.375263
60,201,18573.598353
50,201,18573.827631
50,201,18574.050498
50,201,18574.324435
50,201,18574.536156
50,201,18574.764798
50,201,18574.986338
50,201,18575.201264
50,201,18575.416551
50,201,18575.657066
50,201,18575.881071
50,201,18576.104246
50,201,18576.331248
50,201,18576.607512
50,201,18576.817525
60,201,18577.035057
50,201,18577.253033
60,201,18577.472122
50,201,18577.683907
60,201,18577.898485
60,201,18578.117845
50,201,18578.325534
50,201,18578.549141
50,201,18578.830747
50,201,18579.053081
50,201,18579.280102
60,201,18579.490302
50,201,18579.703942
50,201,18579.907884
50,201,18580.134605
50,201,18580.360803
50,201,18580.587556
50,201,18580.801862
50,201,18581.067644
50,201,18581.287881
60,201,18581.498182
50,201,18581.708659
60,201,18581.924329
60,201,18582.131116
50,201,18582.348619
